9801,جاری- خدماتی,آسیا امداد کیمیا,استقرار واحد فوریت های پزشکی ,3500000000,0,4375000000,0,1398/03/01,1398/03/07,98/10-030,1398/03/01,12,ماه,1399/02/31,71,11,3183338172,,0.727620154,218750000,,,-,مشمول نیست,,,,,,,تهران – بلوار کشاورز – خیابان نادری – بعد از تقاطع خیابان ایتالیا – پلاک 2 – واحد 306,محمد علی نیکوکار ,آ نیکوکار,09177116779,88990115,88990116,asia.emdad@gmail.com,-,-,,قرارداد,20/08/2020
9801-1,جاری- خدماتی,آسیا امداد کیمیا,الحاقیه 1 - تمدید زمانی قرارداد,875000000,0,,0,1399/03/01,,,1399/03/01,3,ماه,1399/05/31,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9802,جاری- خدماتی,عملیات غیر صنعتی پازارگاد,تامین خدمات عمومی و پشتیبانی,55800840516,0,55800840516,,1398/03/01,1398/05/12,98/10-060,1398/03/01,12,ماه,1399/02/31,-21,10,37502488942,,0.672077492,,,,در حال اخذ,,,,,,,,,,,,,,,0,0,,قرارداد,2020/5/20
9803,جاری- خدماتی,سعید تابان پارس جنوبی,خدمات ترابری,11370556512,0,11370556512,,1398/05/01,1398/05/22,98/10-066,1398/05/01,12,ماه,1399/04/31,40,8,7870842223,,0.692212577,,,,در حال اخذ,,,,,,,,,,,,,,,-,-,,قرارداد,20/07/2020
9803-1,جاری- خدماتی,سعید تابان پارس جنوبی,الحاقیه 1 - افزایش نرخ سوخت,,0,,,1398/10/01,1398/10/21,98/10-135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الحاقیه,
9804,پایان یافته,پیمانکاری برادران جعفری,فروش ضایعات,1663200000,0,1711396400,,1398/05/23,1398/06/02,98/10-071,1398/06/02,15,روز,1398/06/17,تسویه حساب,قطعی,1711396400,,1,,,,-,مشمول نیست,,,,,,خرید,,,,09179230741,,,,-,-,,قرارداد,
9804-1,پایان یافته,پیمانکاری برادران جعفری,افزایش مبلغ اقلام فروخته شده,48196400,0,,,-,1399/02/17,2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9805,جاری- خدماتی,معصومه جدیدی,طبقه بندی مشاغل,320000000,0,320000000,,1398/05/01,1398/06/04,98/10-073,1398/06/01,6,ماه,1398/11/30,-112,3,240000000,,0.75,,,,در حال اخذ,,,,,,,,,,,,,,,-,-,,قرارداد,2020/2/19
9806,جاری- خدماتی,موسسه حقوقی اشرفی و همکاران,ارائه مشاوره حقوقی و قراردادی,1680000000,0,1680000000,,1398/04/25,1398/04/25,98/10-053,1398/04/25,12,ماه,1399/04/25,35,3,1176000000,,0.7,,,,-,مشمول نیست,,,,,,,,,,,,,,-,-,,قرارداد,15/07/2020
9807,جاری- خدماتی,مهر ورزان رضوانیه,ارائه خدمات حفاظت فیزیکی و نگهبانی,27320185560,0,27544585560,,1398/06/01,,,1398/06/01,12,ماه,1399/05/31,71,8,22379981590,,0.812500211,,,,در حال اخذ,,,,,,,,,,,,,,,-,-,,قرارداد,20/08/2020
9807-1,جاری- خدماتی,مهر ورزان رضوانیه,ابلاغ اضافه کار,224400000,0,,,-,1399/02/21,99/10-027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9808,در حال تحویل,فن آوران ارتباطات پالیز,پشتیبانی و توسعه پورتال وب سایت,48000000,0,48000000,,1398/02/01,1398/09/17,98/10-0118,1398/02/01,12,ماه,1399/01/31,تحویل موقت,3,48000000,,1,,,,-,مشمول نیست,,,,,,,"تهران، خیابان پاسداران، خیابان شهید کلاهدوز، خیابان مفاخری، شماره 15، واحد همکف",علیرضا جهانگرد رفسنجانی,"آ دارومی
112
مالی",,"22824433
22824428",22595079,info@palizct.com,-,-,,قرارداد,2020/4/19
9809,در حال تحویل,پارت ماشین سازه پارس,نصب راکتور سنتز,25400000000,0,28712686725,,1398/09/05,1398/11/28,98/10-0152,1398/11/30,2,ماه,1399/01/31,تحویل موقت,3,28712686725,,1,1270000000,5080000000,2871268673,در حال اخذ,,1398/12/21,8 روز,,,,,"کنگان، روبروی تمبک جدید، جنب ساختمان خوش خبر ",سعید نکویی مهر,"آقای موحدی
خانم شیبانی",,031-36290701,031-36251933 ,"info@parcogroups.com
sheybani@parcogroups.com",,,,قرارداد,2020/4/19
9809-1,در حال تحویل,پارت ماشین سازه پارس,"ابلاغ اضافه کار(بکفیل، رنگ و عایق و تخلیه)",3312686725,0,,,-,1399/02/17,MT-PGT-9809-L-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,اضافه کار,
9810,جاری - اجرایی,مهندسی در ریز,پیمانکار عمومی ساختمان و نصب پروژه,3.29892E+12,0,3.29892E+12,,1398/11/01,1398/11/14,98/10-0146,1398/12/01,18,ماه,1400/05/31,438,1,75120940305,,0.022771384,1.64946E+12,1.64946E+12,7512094031,در حال اخذ,,,,,,,,"تهران، میدان شیخ بهائی، پلاک 18، طبقه اول، واحد 107 و كدپستي : 1993873000 ",سینا صدیقی ,"آقای باقریان
آقای محمدی پور","09121836343
09126454302","41095806
41095816",41095000 ,"abagherian@dorriz.com
amohammadipour@dorrizco.com",,,,قرارداد,2021/8/22
9811,جاری- خدماتی,داده پردازی رسپینا,خرید اینترنت از طریق بیسیم جهت دفتر مرکزی ,116640000,0,116640000,,1398/11/10,1399/01/23,99-10/04,1398/11/11,12,ماه,1399/11/10,233,4,35551000,,0.304792524,,,,-,مشمول نیست,,,,,,,تهران - خ ولیعصر - خ توانیر - خ نظامی گنجوی - کوچه پدران - پلاک 1,محمد صادقین,خ ارشی,463,84230000,۸۸۱۹۱۰۸۳,"info@respina.net
m.arshi@respina.net",-,-,,قرارداد,2021/1/29
9812,جاری- خدماتی,دیتا پرداز افراز,خرید  اینترنت از طریق بیسیم جهت کارگاه,450000000,0,450000000,,1398/11/01,1399/01/23,99-10/03,1398/11/01,12,ماه,1399/10/30,223,4,150000000,,0.333333333,,,,در حال اخذ,,,,,,,,عسلویه - خ مرزبان - ساختمان عرفان - واحد 3,حمیده زارع مهذبیه,آ خجسته,09174427421,07737324410,07737323833,info@datapardaz.net,-,-,,قرارداد,2021/1/19
9901,جاری- خدماتی,نقشه برداری سیراوند,خدمات نقشه برداری و کنترل عملیات اجرایی پیمانکاران سایت ,6380325000,0,6380325000,,1399/01/01,1399/01/30,99-10/05,1399/02/01,18,ماه,1400/07/30,499,1,299575000,,0.046952937,,,,در حال اخذ,,,,,,,,"تهران – خیابان شریعتی، بالاتر از پل سید خندان- خیابان خواجه عبدالله انصاری بین 16 و 18- پلاک 34-واحد 7",پیمان حسینی,,09122378848,22862807,22880520,siravandco@gmail.com,,,,قرارداد,2021/10/22
9902,جاری- خدماتی,مهندسین و مشاور زمین کاوان جنوب,استقرار یک واحد آزمایشگاه محلی جهت کنترل عملیات اجرایی پیمانکاران ,7594857657,0,7594857657,,1399/03/01,,,,18,ماه,,,,,,,,,,,,,,,,,,,محسن توتونچی,"خ نقدی 238
خ میر حسینی 260","09358894936
09120929278",88371945,,"info@zaminkavan.com
s_gh_13@yahoo.com
somaye.naghdy@gmail.com",,,,,
9903,جاری - خدماتی,پایدار سازه مهر آریا,حمل 4 دستگاه مبدل و تجهیزات و لوازم جانبی,1900000000,0,1900000000,0,1398/12/20,,,,3,ماه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9904,جاری - خدماتی,فلات پژواک,خدمات بازرسی فنی,,,,,,,,,18,ماه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,لغو شده,پتروشیمی مهر پترو کیمیا,اجاره انبار,,-,0,,1397/03/01,,,1397/03/01,12,ماه,1398/02/31,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
