CP9700,Completed,1204-Project-13.Construction.1.11.3.2.1.6.5,Footing Concrete,0.00005488,5488,8/23/2014,8/26/2014,,,,,,
CP9710,Completed,1204-Project-13.Construction.1.11.3.2.1.6.5,Asphalt,0.00003293,3293,11/18/2014,12/9/2014,,,,,,
CP9705,Completed,1204-Project-13.Construction.1.11.3.2.1.6.5,Back filling and Certificates,0.00001921,1921,8/31/2014,9/11/2014,,,,,,
CP9720,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Excavation,0.00002744,2744,8/5/2014,8/7/2014,,,,,,
CP9730,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Lean concrete,0.00000823,823,8/5/2014,8/7/2014,,,,,,
CP9740,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Rebar cut and bend,0.00000823,823,7/27/2014,8/7/2014,,,,,,
CP9750,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Footing rebar,0.00005488,5488,7/22/2014,8/7/2014,,,,,,
CP9760,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Footing form works,0.00005488,5488,7/22/2014,8/7/2014,,,,,,
CP9770,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Anchor bolts,0.00001372,1372,8/3/2014,8/7/2014,,,,,,
CP9780,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Footing Concrete,0.00005488,5488,8/4/2014,8/7/2014,,,,,,
CP9790,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Asphalt,0.00003293,3293,11/18/2014,12/9/2014,,,,,,
CP9785,Completed,1204-Project-13.Construction.1.11.3.2.1.6.6,Back filling and Certificates,0.00001921,1921,8/5/2014,8/16/2014,,,,,,
CP9370,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Excavation,0.00002488,2488,8/5/2014,8/7/2014,,,,,,
CP9380,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Lean concrete,0.00000746,746,8/5/2014,8/7/2014,,,,,,
CP9390,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Rebar cut and bend,0.00000746,746,7/27/2014,8/7/2014,,,,,,
CP9400,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Footing rebar,0.00004976,4976,7/22/2014,8/7/2014,,,,,,
CP9410,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Footing form works,0.00004976,4976,7/22/2014,8/7/2014,,,,,,
CP9420,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Anchor bolts,0.00001244,1244,8/9/2014,8/13/2014,,,,,,
CP9430,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Footing Concrete,0.00004976,4976,8/13/2014,8/16/2014,,,,,,
CP9440,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Asphalt,0.00002985,2985,12/4/2014,12/25/2014,,,,,,
CP9435,Completed,1204-Project-13.Construction.1.11.3.2.1.6.2,Back filling and Certificates,0.00001742,1742,8/19/2014,8/30/2014,,,,,,
CP9530,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Excavation,0.00001055,1055,10/22/2018 8:00:00 AM,10/22/2018 5:00:00 PM,,,,,,
CP9540,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Lean concrete,0.00000317,317,10/23/2018 8:00:00 AM,10/23/2018 5:00:00 PM,,,,,,
CP9550,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Rebar cut and bend,0.00000317,317,10/24/2018 8:00:00 AM,11/2/2018 5:00:00 PM,,,,,,
CP9560,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Footing rebar,0.00001055,1055,11/3/2018 8:00:00 AM,11/17/2018 4:00:00 PM,,,,,,
CP9570,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Footing form works,0.00001055,1055,11/18/2018 8:00:00 AM,11/27/2018 5:00:00 PM,,,,,,
CP9580,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Footing concrete,0.00001055,1055,11/28/2018 8:00:00 AM,11/30/2018 5:00:00 PM,,,,,,
CP9590,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Pedestal rebar,0.00001478,1478,12/1/2018 8:00:00 AM,12/7/2018 5:00:00 PM,,,,,,
CP9600,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Pedestal form works,0.00001478,1478,12/8/2018 8:00:00 AM,12/14/2018 5:00:00 PM,,,,,,
CP9610,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Anchor bolts,0.00000528,528,12/15/2018 8:00:00 AM,12/16/2018 4:00:00 PM,,,,,,
CP9620,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Pedestal concrete,0.00001478,1478,12/17/2018 8:00:00 AM,12/18/2018 5:00:00 PM,,,,,,
CP9630,Not Started,1204-Project-13.Construction.1.11.3.2.1.6.4,Back filling and Certificates,0.00000739,739,12/19/2018 8:00:00 AM,12/28/2018 5:00:00 PM,,,,,,
CP9450,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Excavation,0.00003151,3151,8/5/2014,8/7/2014,,,,,,
CP9460,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Lean concrete,0.00000945,945,8/5/2014,8/7/2014,,,,,,
CP9470,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Rebar cut and bend,0.00000945,945,7/27/2014,8/7/2014,,,,,,
CP9480,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Footing rebar,0.00006303,6303,7/22/2014,8/7/2014,,,,,,
CP9490,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Footing form works,0.00006303,6303,7/28/2014,8/13/2014,,,,,,
CP9500,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Anchor bolts,0.00001576,1576,9/3/2014,9/7/2014,,,,,,
CP9510,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Footing Concrete,0.00006303,6303,9/10/2014,9/13/2014,,,,,,
CP9520,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Asphalt,0.00003782,3782,11/19/2014,12/10/2014,,,,,,
CP9515,Completed,1204-Project-13.Construction.1.11.3.2.1.6.3,Back filling and Certificates,0.00002206,2206,9/13/2014,9/24/2014,,,,,,
CP4120,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Excavation,0.00000361,361,4/6/2017,4/8/2017,,,,,,
CP4130,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Lean concrete,0.00000108,108,4/6/2017,4/8/2017,,,,,,
CP4140,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Rebar cut and bend,0.00000108,108,3/28/2017,4/8/2017,,,,,,
CP4150,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Footing rebar,0.00000361,361,3/28/2017,4/8/2017,,,,,,
CP4160,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Footing form works,0.00000361,361,3/28/2017,4/8/2017,,,,,,
CP4170,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Footing concrete,0.00000361,361,4/4/2017,4/8/2017,,,,,,
CP4180,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Pedestal rebar,0.00000506,506,1/1/2017 8:00:00 AM,1/7/2017 4:00:00 PM,,,,,,
CP4190,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Pedestal form work,0.00000506,506,1/8/2017 8:00:00 AM,1/14/2017 4:00:00 PM,,,,,,
CP4200,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Anchor bolts,0.00000181,181,1/15/2017 8:00:00 AM,1/16/2017 5:00:00 PM,,,,,,
CP4210,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Pedestal concrete,0.00000506,506,1/17/2017 8:00:00 AM,1/18/2017 5:00:00 PM,,,,,,
CP4220,Completed,1204-Project-13.Construction.1.11.3.2.1.1.2,Back filling and Certificates,0.00000253,253,1/19/2017 8:00:00 AM,1/28/2017 4:00:00 PM,,,,,,
CP4560,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Excavation,0.00000071,71,7/30/2016,7/31/2016,,,,,,
CP4570,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Lean concrete,0.00000021,21,2/13/2017 2:30:00 PM,2/14/2017 2:30:00 PM,,,,,,
CP4580,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Rebar cut and bend,0.00000021,21,8/2/2016,8/3/2016,,,,,,
CP4590,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Footing rebar,0.00000071,71,8/18/2016,8/19/2016,,,,,,
CP4600,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Footing form works,0.00000071,71,8/19/2016,8/20/2016,,,,,,
CP4610,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Footing concrete,0.00000071,71,8/21/2016,8/22/2016,,,,,,
CP4620,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Pedestal rebar,0.000001,100,4/8/2017,4/9/2017,,,,,,
CP4630,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Pedestal form work,0.000001,100,4/8/2017,4/9/2017,,,,,,
CP4640,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Anchor bolts,0.00000036,36,4/8/2017,4/9/2017,,,,,,
CP4650,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Pedestal concrete,0.000001,100,4/8/2017,4/9/2017,,,,,,
CP4660,Completed,1204-Project-13.Construction.1.11.3.2.1.1.6,Back filling and Certificates,0.0000005,50,4/8/2017,1/1/2018,,,,,,
CP4230,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Excavation,0.00000437,437,4/6/2017,4/8/2017,,,,,,
CP4240,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Lean concrete,0.00000131,131,4/6/2017,4/8/2017,,,,,,
CP4250,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Rebar cut and bend,0.00000131,131,3/28/2017,4/8/2017,,,,,,
CP4260,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Footing rebar,0.00000437,437,3/28/2017,4/8/2017,,,,,,
CP4270,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Footing form works,0.00000437,437,3/28/2017,4/8/2017,,,,,,
CP4280,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Footing concrete,0.00000437,437,4/4/2017,4/8/2017,,,,,,
CP4290,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Pedestal rebar,0.00000612,612,3/31/2017,4/8/2017,,,,,,
CP4300,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Pedestal form work,0.00000612,612,3/31/2017,4/8/2017,,,,,,
CP4310,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Anchor bolts,0.00000219,219,1/1/2017 8:00:00 AM,1/2/2017 5:00:00 PM,,,,,,
CP4320,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Pedestal concrete,0.00000612,612,1/3/2017 8:00:00 AM,1/4/2017 5:00:00 PM,,,,,,
CP4330,Completed,1204-Project-13.Construction.1.11.3.2.1.1.3,Back filling and Certificates,0.00000306,306,1/5/2017 8:00:00 AM,1/14/2017 4:00:00 PM,,,,,,
CP5330,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Excavation,0.00000317,317,9/28/2016,9/30/2016,,,,,,
CP5340,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Lean concrete,0.00000095,95,7/31/2016,8/2/2016,,,,,,
CP5350,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Rebar cut and bend,0.00000095,95,8/7/2016,8/18/2016,,,,,,
CP5360,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Footing rebar,0.00000317,317,8/7/2016,8/18/2016,,,,,,
CP5370,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Footing form works,0.00000317,317,8/8/2016,8/19/2016,,,,,,
CP5380,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Footing concrete,0.00000317,317,8/17/2016,8/21/2016,,,,,,
CP5390,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Pedestal rebar,0.00000443,443,3/31/2017,4/8/2017,,,,,,
CP5400,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Pedestal form work,0.00000443,443,3/31/2017,4/8/2017,,,,,,
CP5410,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Anchor bolts,0.00000158,158,4/5/2017,4/8/2017,,,,,,
CP5420,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Pedestal concrete,0.00000443,443,1/1/2017 8:00:00 AM,1/2/2017 5:00:00 PM,,,,,,
CP5430,Completed,1204-Project-13.Construction.1.11.3.2.1.1.13,Back filling and Certificates,0.00000222,222,1/3/2017 8:00:00 AM,1/12/2017 5:00:00 PM,,,,,,
CP5770,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Excavation,0.00000797,797,8/12/2016,8/14/2016,,,,,,
CP5780,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Lean concrete,0.00000239,239,9/10/2016,9/12/2016,,,,,,
CP5790,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Rebar cut and bend,0.00000239,239,9/3/2016,9/14/2016,,,,,,
CP5800,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Footing rebar,0.00000797,797,9/3/2016,9/14/2016,,,,,,
CP5810,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Footing form works,0.00000797,797,9/21/2016,10/2/2016,,,,,,
CP5820,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Footing concrete,0.00000797,797,4/4/2017,4/8/2017,,,,,,
CP5830,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Pedestal rebar,0.00001116,1116,3/31/2017,4/8/2017,,,,,,
CP5840,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Pedestal form work,0.00001116,1116,3/31/2017,4/8/2017,,,,,,
CP5850,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Anchor bolts,0.00000399,399,4/5/2017,4/8/2017,,,,,,
CP5860,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Pedestal concrete,0.00001116,1116,4/5/2017,4/8/2017,,,,,,
CP5870,Completed,1204-Project-13.Construction.1.11.3.2.1.1.17,Back filling and Certificates,0.00000558,558,4/8/2017,1/1/2018,,,,,,
CP5880,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Excavation,0.00000797,797,10/22/2018 8:00:00 AM,10/22/2018 5:00:00 PM,,,,,,
CP5890,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Lean concrete,0.00000239,239,10/23/2018 8:00:00 AM,10/23/2018 5:00:00 PM,,,,,,
CP5900,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Rebar cut and bend,0.00000239,239,10/24/2018 8:00:00 AM,11/2/2018 5:00:00 PM,,,,,,
CP5910,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Footing rebar,0.00000797,797,11/3/2018 8:00:00 AM,11/12/2018 5:00:00 PM,,,,,,
CP5920,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Footing form works,0.00000797,797,11/13/2018 8:00:00 AM,11/22/2018 5:00:00 PM,,,,,,
CP5930,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Footing concrete,0.00000797,797,11/23/2018 8:00:00 AM,11/25/2018 4:00:00 PM,,,,,,
CP5940,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Pedestal rebar,0.00001116,1116,11/26/2018 8:00:00 AM,12/2/2018 4:00:00 PM,,,,,,
CP5950,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Pedestal form work,0.00001116,1116,12/3/2018 8:00:00 AM,12/9/2018 4:00:00 PM,,,,,,
CP5960,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Anchor bolts,0.00000399,399,12/10/2018 8:00:00 AM,12/11/2018 5:00:00 PM,,,,,,
CP5970,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Pedestal concrete,0.00001116,1116,12/12/2018 8:00:00 AM,12/13/2018 5:00:00 PM,,,,,,
CP5980,Not Started,1204-Project-13.Construction.1.11.3.2.1.1.18,Back filling and Certificates,0.00000558,558,12/14/2018 8:00:00 AM,12/23/2018 4:00:00 PM,,,,,,
CP5220,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Excavation,0.00000362,362,4/6/2017,4/8/2017,,,,,,
CP5230,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Lean concrete,0.00000109,109,4/6/2017,4/8/2017,,,,,,
CP5240,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Rebar cut and bend,0.00000181,181,3/28/2017,4/8/2017,,,,,,
CP5250,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Footing rebar,0.00000905,905,3/28/2017,4/8/2017,,,,,,
CP5260,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Footing form works,0.00000905,905,3/28/2017,4/8/2017,,,,,,
CP5270,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Footing concrete,0.00000905,905,4/4/2017,4/8/2017,,,,,,
CP5320,Completed,1204-Project-13.Construction.1.11.3.2.1.1.12,Back filling and Certificates,0.00000253,253,3/28/2017,4/8/2017,,,,,,
CP5440,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Excavation,0.00000685,685,4/6/2017,4/8/2017,,,,,,
CP5450,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Lean concrete,0.00000205,205,4/6/2017,4/8/2017,,,,,,
CP5460,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Rebar cut and bend,0.00000205,205,3/28/2017,4/8/2017,,,,,,
CP5470,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Footing rebar,0.00000685,685,3/28/2017,4/8/2017,,,,,,
CP5480,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Footing form works,0.00000685,685,3/28/2017,4/8/2017,,,,,,
CP5490,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Footing concrete,0.00000685,685,4/4/2017,4/8/2017,,,,,,
CP5500,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Pedestal rebar,0.00000958,958,3/31/2017,4/8/2017,,,,,,
CP5510,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Pedestal form work,0.00000958,958,3/31/2017,4/8/2017,,,,,,
CP5520,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Anchor bolts,0.00000342,342,1/1/2017 8:00:00 AM,1/2/2017 5:00:00 PM,,,,,,
CP5530,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Pedestal concrete,0.00000958,958,1/3/2017 8:00:00 AM,1/4/2017 5:00:00 PM,,,,,,
CP5540,Completed,1204-Project-13.Construction.1.11.3.2.1.1.14,Back filling and Certificates,0.00000479,479,1/5/2017 8:00:00 AM,1/14/2017 4:00:00 PM,,,,,,
CP4010,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Excavation,0.00000201,201,4/6/2017,4/8/2017,,,,,,
CP4020,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Lean concrete,0.0000006,60,4/6/2017,4/8/2017,,,,,,
CP4030,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Rebar cut and bend,0.0000006,60,3/28/2017,4/8/2017,,,,,,
CP4040,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Footing rebar,0.00000201,201,3/28/2017,4/8/2017,,,,,,
CP4050,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Footing form works,0.00000201,201,3/28/2017,4/8/2017,,,,,,
CP4060,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Footing concrete,0.00000201,201,4/4/2017,4/8/2017,,,,,,
CP4070,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Pedestal rebar,0.00000281,281,1/1/2017 8:00:00 AM,1/7/2017 4:00:00 PM,,,,,,
CP4080,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Pedestal form work,0.00000281,281,1/8/2017 8:00:00 AM,1/14/2017 4:00:00 PM,,,,,,
CP4090,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Anchor bolts,0.000001,100,1/15/2017 8:00:00 AM,1/16/2017 5:00:00 PM,,,,,,
CP4100,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Pedestal concrete,0.00000281,281,1/17/2017 8:00:00 AM,1/18/2017 5:00:00 PM,,,,,,
CP4110,Completed,1204-Project-13.Construction.1.11.3.2.1.1.1,Back filling and Certificates,0.0000014,140,1/19/2017 8:00:00 AM,1/28/2017 4:00:00 PM,,,,,,
CP5000,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Excavation,0.00000209,209,9/30/2016,10/2/2016,,,,,,
CP5010,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Lean concrete,0.00000063,63,4/6/2017,4/8/2017,,,,,,
CP5020,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Rebar cut and bend,0.00000063,63,3/28/2017,4/8/2017,,,,,,
CP5030,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Footing rebar,0.00000209,209,3/28/2017,4/8/2017,,,,,,
CP5040,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Footing form works,0.00000209,209,3/28/2017,4/8/2017,,,,,,
CP5050,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Footing concrete,0.00000209,209,4/4/2017,4/8/2017,,,,,,
CP5060,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Pedestal rebar,0.00000293,293,3/31/2017,4/8/2017,,,,,,
CP5070,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Pedestal form work,0.00000293,293,3/31/2017,4/8/2017,,,,,,
CP5080,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Anchor bolts,0.00000104,104,4/5/2017,4/8/2017,,,,,,
CP5090,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Pedestal concrete,0.00000293,293,4/5/2017,4/8/2017,,,,,,
CP5100,Completed,1204-Project-13.Construction.1.11.3.2.1.1.10,Back filling and Certificates,0.00000146,146,1/1/2017 8:00:00 AM,1/10/2017 5:00:00 PM,,,,,,
CP5110,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Excavation,0.00000123,123,7/26/2016,7/28/2016,,,,,,
CP5120,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Lean concrete,0.00000037,37,1/1/2017 8:00:00 AM,1/1/2017 5:00:00 PM,,,,,,
CP5130,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Rebar cut and bend,0.00000037,37,7/25/2016,8/5/2016,,,,,,
CP5140,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Footing rebar,0.00000123,123,7/25/2016,8/5/2016,,,,,,
CP5150,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Footing form works,0.00000123,123,7/26/2016,8/6/2016,,,,,,
CP5160,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Footing concrete,0.00000123,123,8/13/2016,8/17/2016,,,,,,
CP5170,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Pedestal rebar,0.00000172,172,8/1/2016,8/9/2016,,,,,,
CP5180,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Pedestal form work,0.00000172,172,8/21/2016,8/29/2016,,,,,,
CP5190,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Anchor bolts,0.00000062,62,4/5/2017,4/8/2017,,,,,,
CP5200,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Pedestal concrete,0.00000172,172,4/5/2017,4/8/2017,,,,,,
CP5210,Completed,1204-Project-13.Construction.1.11.3.2.1.1.11,Back filling and Certificates,0.00000086,86,1/2/2017 8:00:00 AM,1/11/2017 5:00:00 PM,,,,,,
CP4780,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Excavation,0.00000439,439,4/1/2017,4/8/2017,,,,,,
CP4790,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Lean concrete,0.00000132,132,4/6/2017,4/8/2017,,,,,,
CP4800,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Rebar cut and bend,0.00000132,132,3/28/2017,4/8/2017,,,,,,
CP4810,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Footing rebar,0.00000439,439,3/28/2017,4/8/2017,,,,,,
CP4820,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Footing form works,0.00000439,439,3/28/2017,4/8/2017,,,,,,
CP4830,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Footing concrete,0.00000439,439,4/4/2017,4/8/2017,,,,,,
CP4840,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Pedestal rebar,0.00000615,615,3/31/2017,4/8/2017,,,,,,
CP4850,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Pedestal form work,0.00000615,615,3/31/2017,4/8/2017,,,,,,
CP4860,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Anchor bolts,0.0000022,220,4/5/2017,4/8/2017,,,,,,
CP4870,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Pedestal concrete,0.00000615,615,4/5/2017,4/8/2017,,,,,,
CP4880,Completed,1204-Project-13.Construction.1.11.3.2.1.1.8,Back filling and Certificates,0.00000307,307,1/1/2017 8:00:00 AM,1/10/2017 5:00:00 PM,,,,,,
CP4890,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Excavation,0.00000105,105,7/26/2016,7/28/2016,,,,,,
CP4900,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Lean concrete,0.00000032,32,7/28/2016,7/30/2016,,,,,,
CP4910,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Rebar cut and bend,0.00000032,32,7/25/2016,8/5/2016,,,,,,
CP4920,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Footing rebar,0.00000105,105,7/25/2016,8/5/2016,,,,,,
CP4930,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Footing form works,0.00000105,105,7/26/2016,8/6/2016,,,,,,
CP4940,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Footing concrete,0.00000105,105,8/13/2016,8/17/2016,,,,,,
CP4950,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Pedestal rebar,0.00000148,148,8/1/2016,8/9/2016,,,,,,
CP4960,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Pedestal form work,0.00000148,148,9/19/2016,9/27/2016,,,,,,
CP4970,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Anchor bolts,0.00000053,53,4/5/2017,4/8/2017,,,,,,
CP4980,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Pedestal concrete,0.00000148,148,4/5/2017,4/8/2017,,,,,,
CP4990,Completed,1204-Project-13.Construction.1.11.3.2.1.1.9,Back filling and Certificates,0.00000074,74,1/1/2017 8:00:00 AM,1/10/2017 5:00:00 PM,,,,,,
CP5550,Completed,1204-Project-13.Construction.1.11.3.2.1.1.15,Excavation,0.00000443,443,4/6/2017,4/8/2017,,,,,,
CP5560,Completed,1204-Project-13.Construction.1.11.3.2.1.1.15,Lean concrete,0.00000133,133,4/6/2017,4/8/2017,,,,,,
CP5570,Completed,1204-Project-13.Construction.1.11.3.2.1.1.15,Rebar cut and bend,0.00000133,133,3/28/2017,4/8/2017,,,,,,
CP5580,Completed,1204-Project-13.Construction.1.11.3.2.1.1.15,Footing rebar,0.00000443,443,3/28/2017,4/8/2017,,,,,,
CP5590,Completed,1204-Project-13.Construction.1.11.3.2.1.1.15,Footing form works,0.00000443,443,3/28/2017,4/8/2017,,,,,,
